question_type,has_solution,exam_year,semester,moed,question_number,url,data_resource,points,question_translation_latex,multiple_choice_answer,answer_translation_latex,number_of_possible_answers,topics_covered,dataset,translated_separately,question_in_hebrew,answer_in_hebrew,orig_answer_in_eng,should_translate,question_id,comments
C,TRUE,2016,a,a,10,T3/ds16AA-sol.pdf,TAU,5,na,a,na,5,e,untested,,"השאלה הקודמת:
מחברות הבחינה מזוהות על ידי מספר המחברת שהוא מספר טבעי בין 1 ל-N. לאחר בדיקת הבחינות מוינו המחברות על ידי המרצים כך שמחברת 1 בראש הערימה ומחברת N בתחתיתה. בדרך למזכירות נפלו המחברות והתערבבו בסדר אקראי. למרבה המזל נשארו כל √N המחברות העליונות (אינדקסים 1 עד √N) ממוינות. לרוע המזל כל המחברות התחתונות (אינדקס √N + 1 עד N) הינן מעורבבות בסדר אקראי. כך הן הגיעו למזכירות.

כדי להתגבר על התקלה ולאפשר גישה מהירה למחברות הכניסה אותן המזכירות לעץ חיפוש בינארי על ידי ביצוע של N פעולות insert לפי סדר המחברות כפי שהגיעו אליה (העליונה = 1 ראשונה וכן הלאה.) בחרו את התשובה הנכונה ביותר.
זמן חיפוש case worst על הסדר הגרוע ביותר בעץ הינו (תנו את ההדוק ביותר הנכון):
א. O(N).
ב. O(log N).
ג. O(N).
ד. O(log N).
ה. אף תשובה לא נכונה.

זמן חיפוש ממוצע של איבר שרירותי על סדר מקרי בעץ בשאלה הקודמת הינו (תנו את ההדוק ביותר הנכון):

א. O(N).
ב. O(log N).
ג. O(N).
ד. O(log N).
ה. אף תשובה לא נכונה.

הסבר (חובה):",na,,,,אין הסבר
C,TRUE,2016,a,a,11,T3/ds16AA-sol.pdf,TAU,3,"A Smart-Red-Black-Tree is a regular red-black tree that maintains a special pointer to the last node inserted into the tree (which is updated in O(1) work for each insert operation).

In addition to the regular insert operation, the tree is equipped with a successor-insert operation, which is a regular insert except that the search for the insertion point starts from the LAST node (which is reached via direct access through the special pointer). The tree is constructed by performing N regular insert operations of elements 1, 2, ..., N in increasing order. Choose the most correct answer (among different times, choose the tightest correct one).

A. The tree construction time is O(n \log n).
B. The tree construction time is O(n).
C. The tree construction time is O(n^2).
D. If the order of elements were arbitrary, the cost would be O(n \log n), but in the current order, the cost is O(n).

Short justification (required):",a,na,4,f,tested,,"נתון Smart-Red-Black-Tree הינו עץ אדום שחור רגיל ששומר מצביע מיוחד לצומת האחרון שהוכנס לעץ (והמעודכן ב-O(1) עבודה בכל פעולת insert).

בנוסף לפעולת ה-insert הרגילה מצויד העץ בפעולת successor-insert, שהוא insert רגיל רק שחיפוש מקום ההכנסה מתבצע החל מהצומת LAST (אליו מגיעים בגישה ישירה דרך המצביע המיוחד). בונים את העץ על ידי בצוע N פעולות insert רגילות של האיברים 1, 2, ..., N בסדר מהקטן לגדול. בחרי את התשובה הנכונה ביותר (בין זמנים שונים יש לבחור את הנכון ההדוק ביותר).

א. זמן בניית העץ הינו O(n log n).
ב. זמן בניית העץ הינו O(n).
ג. זמן בניית העץ הינו O(n^2).
ד. אם סדר האיברים היה שרירותי אזי העלות הייתה O(n log n) אבל בסדר הנוכחי העלות הינה O(n).

נימוק קצר (חובה):",na,,,,"classified red-black trees as f
אין הסבר"
C,TRUE,2016,a,a,12,T3/ds16AA-sol.pdf,TAU,7,na,b,na,4,"a,f",untested,,"כעת בונים את העץ (מהשאלה הקודמת) על ידי בצוע N פעולות successor-insert של האיברים 1, 2, ..., N בסדר מהקטן לגדול. בחרי את התשובה הנכונה ביותר (בין זמנים שונים יש לבחור את הנכון ההדוק ביותר).

א. זמן בניית העץ הינו O(n log n).
ב. זמן בניית העץ הינו O(n).
ג. זמן בניית העץ הינו O(n^2).
ד. עלות פעולת successor-insert אחת היא O(n) אבל הזמן הכולל הינו O(n log n).

נימוק קצר (חובה):","חיפושים לא עולים, תיקונים אמורטייזד n.",,,,"classified red-black trees as f
אין הסבר
תלוי בשאלה הקודמת"
C,TRUE,2016,a,a,13,T3/ds16AA-sol.pdf,TAU,8,na,c,na,5,k,untested,,"נתונים n מספרים שלמים שרירותיים שונים זה מזה בתוך מערך (בגודל n). לגבי √n המספרים הראשונים ידוע שמספר הזוגות שנמצאים בסדר יחסי הפוך הינו I = n/5. לגבי √n המספרים האחרונים ידוע שמספר הזוגות שנמצאים בסדר יחסי הפוך הינו I = n/5. ידוע שכל n-2√n המספרים ""במרכז"" נמצאים במקומותיהם.

רוצים למיין את המערך וניתן להשתמש בזיכרון עזר. 
בחר את התשובה הנכונה ביותר (בין זמנים שונים יש לבחור את הנכון ההדוק ביותר).

א. חסם תחתון על זמן המיון של המערך הינו Ω(n log n).
ב. ניתן למיין את המערך בזמן O(n log n).
ג. ניתן למיין את המערך בזמן O(√n log n).
ד. חסם תחתון על זמן המיון של המערך הינו Ω(n).
ה. ניתן למיין את המערך בזמן O(n + (n log(I/n)+n)).

נימוק קצר (חובה):",מיון בצד,,,,
A,TRUE,2016,a,b,1-a,T3/ds16AB-sol.pdf,TAU,na,na,na,na,na,na,na,,"תאר/י מבנה נתונים שאיבריו הם זוגות של מפתחות (a,b) כך שכל מפתח שמאלי בזוג הוא מספר שלם שייך לתחום [1,10n]. ניתן להניח שכל זוגות המפתחות שונים זה מזה. על מבנה הנתונים לתמוך בפעולות הבאות (כאשר n הוא מספר זוגות המפתחות שנמצאים כרגע במבנה הנתונים):
Insert(a,b) – הוסף למבנה הנתונים את זוג המפתחות (a,b). על הפעולה להתבצע בזמן אמורטייזד של O(1).
IncreaseKey((a,b),x) – הפקודה מקבלת מצביע לזוג מפתחות (a,b) שנמצא במבנה הנתונים ומספר חיובי x ומגדילה את המפתח הימני ב-x. על הפעולה להתבצע בזמן אמורטייזד של O(1).
Delete((a,b)) - הפקודה מקבלת מצביע לזוג מפתחות (a,b) שנמצא במבנה הנתונים ומוחקת אותו. על הפעולה להתבצע בזמן אמורטייזד של O(logn).","נממש ע""י מערך כשכל תא מצביע לערימת מקסימום. בכל הפעולות ניגש לתא ה-a במערך ונפעיל את הפקודה המתאימה בערימה עם מפתח b.",,,,total points: 20.00 
A,TRUE,2016,a,b,1-b,T3/ds16AB-sol.pdf,TAU,na,na,na,na,na,na,na,,"תאר/י מבנה נתונים שאיבריו הם זוגות של מפתחות (a,b) התומך בפעולות הבאות (כאשר n הוא מספר זוגות המפתחות שנמצאים כרגע במבנה הנתונים וניתן להניח שכל זוגות המפתחות שונים זה מזה):
Insert(a,b) – הוסף למבנה הנתונים את זוג המפתחות (a,b). על הפעולה להתבצע בזמן O(logn).
Delete(a,b) – מחק את זוג המפתחות (a,b). על הפעולה להתבצע בזמן O(logn).
Search(a,b) – החזר את זוג המפתחות (a,b) אם קיים, אחרת החזר null. על הפעולה להתבצע בזמן O(logn).
successor(a,b) – החזר את (a,b*) כך ש-b* מוגדר באופן הבא: יהיו b1,b2,b3,…,bm כל המפתחות כך שהזוג (a,bi) נמצא במבנה הנתונים (עבור 1≤i≤m) ממויינים מהקטן לגדול. אזי b* הוא המפתח שנמצא מימינו של b ברשימה הממויינת. במידה ואין מפתח מימינו של b ברשימה הממויינת החזר null. על הפעולה להתבצע בזמן O(logn).","נממש ע""י עץ אדום שחור שכל צומת בו מצביע לעץ אדום שחור. בכל הפעולות נחפש על העץ הראשי לפי a ועל העץ המשני (עץ שמוצבע מצומת בעץ הראשי) לפי b.",,,,total points: 20.00 
A,TRUE,2016,a,b,2-a,T3/ds16AB-sol.pdf,TAU,na,na,na,na,na,na,na,,"הוכיח/י שמספר הפיצולים בפעולת insert בעצי 2-4 היא אמורטייזד O(1), כאשר ניתן לבצע פעולות insert בלבד.",נשתמש בפונקציית פוטנציאל שסופרת את מספר הצמתים עם 3 מפתחות. המקרה הכללי הוא שהכנסה גורמת ל-k פיצולים ולאחר מכן לצומת שכמות המפתחות בו גדלה מ-2 ל-3. במקרה זה ה-actual time = k+1 והפרש הפוטנציאל הוא 1-k ולכן amortized time = 2.,,,,total points: 20.00 
A,TRUE,2016,a,b,2-b,T3/ds16AB-sol.pdf,TAU,na,na,na,na,na,na,na,,"תאר/י מבנה נתונים התומך בפעולות הבאות (כאשר n הוא מספר המפתחות שנמצאים כרגע במבנה הנתונים וניתן להניח שכל המפתחות שונים זה מזה):
Insert(a) – הוסף למבנה הנתונים את המפתח a. על הפעולה להתבצע בזמן O(logn).
Delete(a) – מחק את המפתח a. על הפעולה להתבצע בזמן O(logn).
Search(a) – החזר את המפתח a אם קיים, אחרת החזר null. על הפעולה להתבצע בזמן O(logn).
Sum(a) – החזר את סכום כל המפתחות שקטנים מ-a. ניתן להניח ש-a קיים במבנה הנתונים. על הפעולה להתבצע בזמן O(logn).","נממש ע""י עץ אדום שחור שבו כל צומת שומר את סכום המפתחות של תת העץ שהוא שורשו. פעולת Sum תתבצע ע""י ירידה מהשורש ל-a וסכימת שדות הסכום של כל הבנים השמאליים של הצמתים לאורך המסלול ביחד עם שדה הסכום של a.",,,,total points: 20.00 
A,TRUE,2016,a,b,3,T3/ds16AB-sol.pdf,TAU,10,na,na,na,na,na,na,,"נתון מערך A של N מספרים חיוביים שלמים שונים אחד מהשני. רוצים לממש את הפונקציה Anagram(z) שמקבלת כקלט מספר חיובי שלם Z ומחזירה רשימה מקושרת של המספרים במערך A שיכולים להתקבל מתוך Z ע""י שינוי סדר הספרות של Z.
למשל, עבור המערך A:

81 18 11 101 201 718 102 1993 781 178

הקריאה Anagram(781) תחזיר רשימה עם האיברים: 178, 781, 718. הקריאה Anagram(110) תחזיר רשימה עם האיבר: 101.
הניחו כי ""אורך"" המספר (מס' הספרות בייצוג העשרוני של המספר) של כל איבר במערך A וכן של הקלט Z הוא לכל היותר L.
הציעו אלגוריתם שפותר את הבעיה ונתחו את זמן הריצה שלו. מותר להשתמש ב-preprocessing בסיבוכיות O(NL) בתוחלת, ולאחריו על קריאה ל-Anagram לקחת זמן ריצה של O(L) בתוחלת. פתרונות בזמן גרועים יותר יקבלו ניקוד נמוך יותר.

פתרון שלב ה pre-processing - מה הסיבוכיות?
הסבר הפתרון וניתוח הסיבוכיות:
קריאה ל anagram - מה הסיבוכיות?
הסבר הפתרון וניתוח הסיבוכיות:","ל-pre-processing:
תיקח k[x] ממוינות בסדר עולה. מציאת x, שהוא המספר המתקבל מספרות k[x] נתאים מפתח, לכל איבר x במערך A בעזרת quick-sort לאיבר, O(L) ו-O(NL) סה""כ.
כעת, נכניס את איברי A לטבלת האש לפי המפתח k[x] של כל איבר, כאשר המפתח שלו כבר קיים בטבלה, נשרשר את x ברשימה מקושרת המתאימה למפתח עם מפתח זה (בכל תא יש רשימה של רשימות, אחת של המפתחות ומטפלת בהתנגשויות, וכל מפתח מחזיק רשימה נוספת משלו עם כל איברי A עם מפתח זה).

לקריאה Anagram(Z):
נמיין את ספרות Z ונחפש את k[Z] בטבלת ההאש, ונסמן את מה שהתקבל כ-k[Z]. החיפוש ייקח O(L) ונחזיר את הרשימה שמחזיק מפתח זה.
במקרה זה ניתן להשתמש בעץ חיפוש במקום טבלה, אבל זמן שאילתה ייקח O(L+logN).",,,,
C,TRUE,2016,a,b,4,T3/ds16AB-sol.pdf,TAU,6,"\textbf{Given a Union-Find data structure according to the definitions learned in class. Additionally, for each root \(x\), a field \texttt{size} is maintained that indicates the number of elements in the set represented by \(x\). The implementation of the operations on the structure is identical to what was learned in class, but it does not include path compression in \texttt{FIND}. Also, the implementation of the \texttt{LINK} operation is different. Here is the pseudocode for the new operation:}

\begin{verbatim}
LINK (x, y)
If (x.size < y.size)
    Parent[x] = y
    y.size = y.size + x.size
Else
    Parent[y] = x
    x.size = x.size + y.size
\end{verbatim}

\textbf{In other words, the operation hangs the root of the smaller set on the root of the larger set and updates the \texttt{size} field accordingly. What is the worst-case runtime of the \texttt{FIND} operation (on the new implementation of \texttt{LINK} and the additional data in the question)? Choose the tightest bound.}

\begin{enumerate}
    \item O(1)
    \item O(\alpha(n))
    \item O(\log^* n)
    \item O(\log n)
    \item O(n)
    \item None of the answers is correct.
\end{enumerate}",d,na,6,"a,n",tested,,"נתון מבנה נתונים Union-Find לפי ההגדרות שנלמדו בכיתה. בנוסף, לכל שורש x מחזיקים שדה size שאומר את מספר האיברים בקבוצה המיוצגת ע""י x. 
מימוש הפעולות על המבנה זהה לזה שנלמד בכיתה, אך לא כולל כיווץ מסלולים ב-FIND. כמו כן, מימוש פעולת LINK שונה. הנה הפסאודו קוד לפעולה החדשה:

LINK (x, y)
If (x.size < y.size)
    Parent[x] = y
    y.size = y.size + x.size
Else
    Parent[y] = x
    x.size = x.size + y.size

במילים אחרות, הפעולה תולה שורש של הקבוצה הקטנה יותר על שורש הקבוצה הגדולה יותר, ומעדכנת את השדה size בהתאם.
מה זמן ריצה במקרה הגרוע של פעולת FIND (על המימוש החדש של LINK והנתונים הנוספים בשאלה)? בחר/י את החסם ההדוק ביותר.

א. O(1)
ב. O(α(n))
ג. O(log* n)
ד. O(log n)
ה. O(n)
ו. אף תשובה אינה נכונה",na,,,,
